subjectID ActivityDesc FeatureDesc FeatureValue
10202 2 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.00482329231914894
10203 3 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0139358043959184
10204 4 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0704025952333333
10205 5 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0707805998787234
10206 6 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0341782208604167
10207 7 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.049717460606383
10208 8 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0500760173342105
10209 9 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0712598843142857
10210 10 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.106742538831579
10211 11 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0262775345369565
10212 12 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0427336692521739
10213 13 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0237205719148936
10214 14 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0945288409066667
10215 15 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0346755727619048
10216 16 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.068264792706383
10217 17 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.123517195928261
10218 18 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0636214336761818
10219 19 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y 0.0274707556666667
10220 20 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y 0.0139023395111111
10221 21 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y 0.0162145300888889
10222 22 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0697154455833333
10223 23 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0853077464277778
10224 24 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0542300245127273
10225 25 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.101115076366897
10226 26 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.1003822042168
10227 27 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0163131590545455
10228 28 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y 0.00710564286763044
10229 29 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0851045889895833
10230 30 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0693112411951613
10231 1 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.166170015088679
10232 2 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0320883097395833
10233 3 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.139275405637288
10234 4 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0859471683596154
10235 5 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.117195551802128
10236 6 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0518981989072549
10237 7 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.00247161973
10238 8 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.204205356087805
10239 9 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0412587909579592
10240 10 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0954600216446809
10241 11 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0566928808703704
10242 12 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0411314519307692
10243 13 WALKING_UPSTAIRS tBodyGyro-mean()-Y 0.00381966911090909
10244 14 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.123499570044444
10245 15 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.154721289270833
10246 16 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0486136789705882
10247 17 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0548455941370417
10248 18 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0526133819862069
10249 19 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.134514320575
10250 20 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.174650964745098
10251 21 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.155622431382979
10252 22 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.181458414495238
10253 23 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.111564389137255
10254 24 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.105932947294915
10255 25 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.109437658104615
10256 26 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0657601804418182
10257 27 WALKING_UPSTAIRS tBodyGyro-mean()-Y 0.00212499391686275
10258 28 WALKING_UPSTAIRS tBodyGyro-mean()-Y 0.0212250958019608
10259 29 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.152328112210204
10260 30 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0779606464676923
10261 1 LAYING tBodyGyro-mean()-Z 0.14868943626
10262 2 LAYING tBodyGyro-mean()-Z 0.144882846104167
10263 3 LAYING tBodyGyro-mean()-Z 0.137999561112903
10264 4 LAYING tBodyGyro-mean()-Z 0.169720404092593
10265 5 LAYING tBodyGyro-mean()-Z 0.159894366942308
10266 6 LAYING tBodyGyro-mean()-Z 0.179102058245614
10267 7 LAYING tBodyGyro-mean()-Z 0.155920029769231
10268 8 LAYING tBodyGyro-mean()-Z 0.13818830737037
10269 9 LAYING tBodyGyro-mean()-Z 0.101275010682
10270 10 LAYING tBodyGyro-mean()-Z 0.104720478344828
10271 11 LAYING tBodyGyro-mean()-Z 0.152019015929825
10272 12 LAYING tBodyGyro-mean()-Z 0.14519184795
10273 13 LAYING tBodyGyro-mean()-Z 0.117819614790323
10274 14 LAYING tBodyGyro-mean()-Z 0.149124058235294
10275 15 LAYING tBodyGyro-mean()-Z 0.113451899791667
10276 16 LAYING tBodyGyro-mean()-Z 0.0966210349428571
10277 17 LAYING tBodyGyro-mean()-Z 0.111440490309859
10278 18 LAYING tBodyGyro-mean()-Z 0.0937781948153846
10279 19 LAYING tBodyGyro-mean()-Z 0.10860511373494
10280 20 LAYING tBodyGyro-mean()-Z 0.123680209926471
10281 21 LAYING tBodyGyro-mean()-Z 0.0980906517
10282 22 LAYING tBodyGyro-mean()-Z 0.145003879319444
10283 23 LAYING tBodyGyro-mean()-Z 0.111078594708333
10284 24 LAYING tBodyGyro-mean()-Z 0.111730746333333
10285 25 LAYING tBodyGyro-mean()-Z 0.139718671465753
10286 26 LAYING tBodyGyro-mean()-Z 0.152436344328947
10287 27 LAYING tBodyGyro-mean()-Z 0.118738360783784
10288 28 LAYING tBodyGyro-mean()-Z 0.09357912315
10289 29 LAYING tBodyGyro-mean()-Z 0.127411971652174
10290 30 LAYING tBodyGyro-mean()-Z 0.0938472163142857
10291 1 SITTING tBodyGyro-mean()-Z 0.0629313811914894
10292 2 SITTING tBodyGyro-mean()-Z 0.0412277462173913
10293 3 SITTING tBodyGyro-mean()-Z 0.0940113975530769
10294 4 SITTING tBodyGyro-mean()-Z 0.10115033478
10295 5 SITTING tBodyGyro-mean()-Z 0.0823934451590909
10296 6 SITTING tBodyGyro-mean()-Z 0.0854346006181818
10297 7 SITTING tBodyGyro-mean()-Z 0.0259476655145833
10298 8 SITTING tBodyGyro-mean()-Z 0.0716048809782609
10299 9 SITTING tBodyGyro-mean()-Z 0.0807919285908
10300 10 SITTING tBodyGyro-mean()-Z 0.0745958869444444
10301 11 SITTING tBodyGyro-mean()-Z 0.0761739419056604
10302 12 SITTING tBodyGyro-mean()-Z 0.0728462158235294
10303 13 SITTING tBodyGyro-mean()-Z 0.0823432026610204
10304 14 SITTING tBodyGyro-mean()-Z 0.0928523607037037
10305 15 SITTING tBodyGyro-mean()-Z 0.0951978083898305
10306 16 SITTING tBodyGyro-mean()-Z 0.0795736310463768
10307 17 SITTING tBodyGyro-mean()-Z 0.0860053803375
10308 18 SITTING tBodyGyro-mean()-Z 0.0848140511754386
10309 19 SITTING tBodyGyro-mean()-Z 0.0968980718168493
10310 20 SITTING tBodyGyro-mean()-Z 0.0642882138333333
10311 21 SITTING tBodyGyro-mean()-Z 0.0831326042823529
10312 22 SITTING tBodyGyro-mean()-Z 0.0804426775241936
10313 23 SITTING tBodyGyro-mean()-Z 0.0645673209117647
10314 24 SITTING tBodyGyro-mean()-Z 0.0800440230882353
10315 25 SITTING tBodyGyro-mean()-Z 0.0852783892769231
10316 26 SITTING tBodyGyro-mean()-Z 0.0711109471666667
10317 27 SITTING tBodyGyro-mean()-Z 0.0833752812157143
10318 28 SITTING tBodyGyro-mean()-Z 0.087025401375
10319 29 SITTING tBodyGyro-mean()-Z 0.0580495969166667
10320 30 SITTING tBodyGyro-mean()-Z 0.0702002598387097
10321 1 STANDING tBodyGyro-mean()-Z 0.074800751
10322 2 STANDING tBodyGyro-mean()-Z 0.0878351695481481
10323 3 STANDING tBodyGyro-mean()-Z 0.0665262054098361
10324 4 STANDING tBodyGyro-mean()-Z 0.0755636430892857
10325 5 STANDING tBodyGyro-mean()-Z 0.0690945763946429
10326 6 STANDING tBodyGyro-mean()-Z 0.0767394745964912
10327 7 STANDING tBodyGyro-mean()-Z 0.0851045000566038
10328 8 STANDING tBodyGyro-mean()-Z 0.063688907
10329 9 STANDING tBodyGyro-mean()-Z 0.0992409332222222
10330 10 STANDING tBodyGyro-mean()-Z 0.103251560681818
10331 11 STANDING tBodyGyro-mean()-Z 0.0810588216170213
10332 12 STANDING tBodyGyro-mean()-Z 0.074256819
10333 13 STANDING tBodyGyro-mean()-Z 0.085471246877193
10334 14 STANDING tBodyGyro-mean()-Z 0.07904758875
10335 15 STANDING tBodyGyro-mean()-Z 0.0761946738773585
10336 16 STANDING tBodyGyro-mean()-Z 0.0867342708846154
10337 17 STANDING tBodyGyro-mean()-Z 0.0880561869358974
10338 18 STANDING tBodyGyro-mean()-Z 0.0843190675616438
10339 19 STANDING tBodyGyro-mean()-Z 0.0710520180136986
10340 20 STANDING tBodyGyro-mean()-Z 0.0773671448739726
10341 21 STANDING tBodyGyro-mean()-Z 0.0864863265393258
10342 22 STANDING tBodyGyro-mean()-Z 0.0733466563174603
10343 23 STANDING tBodyGyro-mean()-Z 0.0816888999117647
10344 24 STANDING tBodyGyro-mean()-Z 0.077124614942029
10345 25 STANDING tBodyGyro-mean()-Z 0.0852685438243243
10346 26 STANDING tBodyGyro-mean()-Z 0.0776706781351351
10347 27 STANDING tBodyGyro-mean()-Z 0.07168414632375
10348 28 STANDING tBodyGyro-mean()-Z 0.0865173111012658
10349 29 STANDING tBodyGyro-mean()-Z 0.0827583768461538
10350 30 STANDING tBodyGyro-mean()-Z 0.0802514754237288
10351 1 WALKING tBodyGyro-mean()-Z 0.0849448173042105
10352 2 WALKING tBodyGyro-mean()-Z 0.0828336633220339
10353 3 WALKING tBodyGyro-mean()-Z 0.0813485942827586
10354 4 WALKING tBodyGyro-mean()-Z 0.0805677161216667
10355 5 WALKING tBodyGyro-mean()-Z 0.0815435495892857
10356 6 WALKING tBodyGyro-mean()-Z 0.0838808799280702
10357 7 WALKING tBodyGyro-mean()-Z 0.0641104602035088
10358 8 WALKING tBodyGyro-mean()-Z 0.0509657915395833
10359 9 WALKING tBodyGyro-mean()-Z 0.111629779896154
10360 10 WALKING tBodyGyro-mean()-Z 0.0986695731160377
10361 11 WALKING tBodyGyro-mean()-Z 0.0843744495507542
10362 12 WALKING tBodyGyro-mean()-Z 0.0999739123004
10363 13 WALKING tBodyGyro-mean()-Z 0.0784205641252632
10364 14 WALKING tBodyGyro-mean()-Z 0.0513222717627119
10365 15 WALKING tBodyGyro-mean()-Z 0.0842484921022222
10366 16 WALKING tBodyGyro-mean()-Z 0.0818650735686274
10367 17 WALKING tBodyGyro-mean()-Z 0.0757132656704918
10368 18 WALKING tBodyGyro-mean()-Z 0.0944718394625
10369 19 WALKING tBodyGyro-mean()-Z 0.0798106981923077
10370 20 WALKING tBodyGyro-mean()-Z 0.0851359929294118
10371 21 WALKING tBodyGyro-mean()-Z 0.0983715930038462
10372 22 WALKING tBodyGyro-mean()-Z 0.0775266594847826
10373 23 WALKING tBodyGyro-mean()-Z 0.10770045065339
10374 24 WALKING tBodyGyro-mean()-Z 0.0972006320344828
10375 25 WALKING tBodyGyro-mean()-Z 0.0867868736891892
10376 26 WALKING tBodyGyro-mean()-Z 0.0851069247830508
10377 27 WALKING tBodyGyro-mean()-Z 0.118267750196491
10378 28 WALKING tBodyGyro-mean()-Z 0.116065910925926
10379 29 WALKING tBodyGyro-mean()-Z 0.0856852236188679
10380 30 WALKING tBodyGyro-mean()-Z 0.0839568239261538
10381 1 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0900850142030612
10382 2 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.097173808906383
10383 3 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.123826738353061
10384 4 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.05926394948
10385 5 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0806559989574468
10386 6 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0870012595210417
10387 7 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.116894769042766
10388 8 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.114143855152368
10389 9 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.116804400690476
10390 10 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0724433685578947
10391 11 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.057524457376087
10392 12 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0895434978391304
10393 13 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.111284239655957
10394 14 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0353344537555556
10395 15 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0711758197607143
10396 16 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0835380057
10397 17 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0162878745776087
10398 18 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0987471683127273
10399 19 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.163962510807692
10400 20 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.103900480541333
10401 21 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.148610020955556
10402 22 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0500708760555556
10403 23 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0953602497222222
10404 24 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.111973650603636
10405 25 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0980750249310345
10406 26 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.082221399603
10407 27 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.152695027609091
10408 28 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.138622425584783
10409 29 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0822244074666667
10410 30 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0895767797064516
10411 1 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0583595463981132
10412 2 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0688374021666667
10413 3 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0215603697
10414 4 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0843753843384615
10415 5 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0424442819489362
10416 6 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0664234025976471
10417 7 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.139217071509804
10418 8 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.0724546025804878
10419 9 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.14569462592449
10420 10 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0879664182957447
10421 11 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0638054379968518
10422 12 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0898022757730769
10423 13 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.116679563256364
10424 14 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.0441381886666667
10425 15 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0911681484547917
10426 16 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.00779288021764706
10427 17 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0560931358145833
10428 18 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0906736478431034
10429 19 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.000233248224999999
10430 20 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.058701941845098
10431 21 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.00546829763829787
10432 22 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0157359244619048
10433 23 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.0325557522333333
10434 24 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0248290702830508
10435 25 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0996227385527692
10436 26 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0721458973490909
10437 27 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.140129855776471
10438 28 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.103720987705882
10439 29 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0854318123467347
10440 30 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0814699303289231
10441 1 LAYING tBodyGyro-std()-X -0.87354386782
10442 2 LAYING tBodyGyro-std()-X -0.988275232916667
10443 3 LAYING tBodyGyro-std()-X -0.974545752096774
10444 4 LAYING tBodyGyro-std()-X -0.973102422222222
10445 5 LAYING tBodyGyro-std()-X -0.979498706538461
10446 6 LAYING tBodyGyro-std()-X -0.955378225087719
10447 7 LAYING tBodyGyro-std()-X -0.9601268225
10448 8 LAYING tBodyGyro-std()-X -0.965204017592593
10449 9 LAYING tBodyGyro-std()-X -0.9422465098
10450 10 LAYING tBodyGyro-std()-X -0.961713199827586
10451 11 LAYING tBodyGyro-std()-X -0.980836884561403
10452 12 LAYING tBodyGyro-std()-X -0.966090742
10453 13 LAYING tBodyGyro-std()-X -0.972143470322581
10454 14 LAYING tBodyGyro-std()-X -0.957221015098039
10455 15 LAYING tBodyGyro-std()-X -0.957167680694444
10456 16 LAYING tBodyGyro-std()-X -0.977010769857143
10457 17 LAYING tBodyGyro-std()-X -0.975893061830986
10458 18 LAYING tBodyGyro-std()-X -0.992872598
10459 19 LAYING tBodyGyro-std()-X -0.981357611445783
10460 20 LAYING tBodyGyro-std()-X -0.984477414264706
10461 21 LAYING tBodyGyro-std()-X -0.975411857555556
10462 22 LAYING tBodyGyro-std()-X -0.956641905833333
10463 23 LAYING tBodyGyro-std()-X -0.981849400972222
10464 24 LAYING tBodyGyro-std()-X -0.982651720138889
10465 25 LAYING tBodyGyro-std()-X -0.889769639726027
10466 26 LAYING tBodyGyro-std()-X -0.990328197763158
10467 27 LAYING tBodyGyro-std()-X -0.988837212162162
10468 28 LAYING tBodyGyro-std()-X -0.95516227975
10469 29 LAYING tBodyGyro-std()-X -0.994276591304348
10470 30 LAYING tBodyGyro-std()-X -0.973662822428571
10471 1 SITTING tBodyGyro-std()-X -0.977211283191489
10472 2 SITTING tBodyGyro-std()-X -0.985742027826087
10473 3 SITTING tBodyGyro-std()-X -0.965434768461538
10474 4 SITTING tBodyGyro-std()-X -0.9701317904
10475 5 SITTING tBodyGyro-std()-X -0.966225485
10476 6 SITTING tBodyGyro-std()-X -0.957367681818182
10477 7 SITTING tBodyGyro-std()-X -0.941870953333333
10478 8 SITTING tBodyGyro-std()-X -0.984524052826087
10479 9 SITTING tBodyGyro-std()-X -0.9590200492
10480 10 SITTING tBodyGyro-std()-X -0.988873097222222
10481 11 SITTING tBodyGyro-std()-X -0.988164911509434
10482 12 SITTING tBodyGyro-std()-X -0.974425351960784
10483 13 SITTING tBodyGyro-std()-X -0.985844263265306
10484 14 SITTING tBodyGyro-std()-X -0.980829981481481
10485 15 SITTING tBodyGyro-std()-X -0.988204115254237
10486 16 SITTING tBodyGyro-std()-X -0.981037373333333
10487 17 SITTING tBodyGyro-std()-X -0.98963832578125
10488 18 SITTING tBodyGyro-std()-X -0.991956958947368
10489 19 SITTING tBodyGyro-std()-X -0.984625306849315
10490 20 SITTING tBodyGyro-std()-X -0.976309017121212
10491 21 SITTING tBodyGyro-std()-X -0.988410501294118
10492 22 SITTING tBodyGyro-std()-X -0.981099172419355
10493 23 SITTING tBodyGyro-std()-X -0.980363734264706
10494 24 SITTING tBodyGyro-std()-X -0.988111648676471
10495 25 SITTING tBodyGyro-std()-X -0.989907584153846
10496 26 SITTING tBodyGyro-std()-X -0.991027700512821
10497 27 SITTING tBodyGyro-std()-X -0.988492425142857
10498 28 SITTING tBodyGyro-std()-X -0.979671983472222
10499 29 SITTING tBodyGyro-std()-X -0.990178704833333
10500 30 SITTING tBodyGyro-std()-X -0.988132669516129
10501 1 STANDING tBodyGyro-std()-X -0.987191946603774
10502 2 STANDING tBodyGyro-std()-X -0.972998629814815
10503 3 STANDING tBodyGyro-std()-X -0.900462227540984
10504 4 STANDING tBodyGyro-std()-X -0.909687974464286
10505 5 STANDING tBodyGyro-std()-X -0.910395222321429
10506 6 STANDING tBodyGyro-std()-X -0.947561298596491
10507 7 STANDING tBodyGyro-std()-X -0.945247687358491
10508 8 STANDING tBodyGyro-std()-X -0.972990379814815
10509 9 STANDING tBodyGyro-std()-X -0.921990612
10510 10 STANDING tBodyGyro-std()-X -0.929895057954545
10511 11 STANDING tBodyGyro-std()-X -0.980242494680851
10512 12 STANDING tBodyGyro-std()-X -0.883655251803279
10513 13 STANDING tBodyGyro-std()-X -0.955577395789474
10514 14 STANDING tBodyGyro-std()-X -0.9610917615
10515 15 STANDING tBodyGyro-std()-X -0.947790802075472
10516 16 STANDING tBodyGyro-std()-X -0.973400107564103
10517 17 STANDING tBodyGyro-std()-X -0.981373082948718
10518 18 STANDING tBodyGyro-std()-X -0.962254249589041
10519 19 STANDING tBodyGyro-std()-X -0.946109711917808
10520 20 STANDING tBodyGyro-std()-X -0.886749172739726
10521 21 STANDING tBodyGyro-std()-X -0.962514526067416
10522 22 STANDING tBodyGyro-std()-X -0.917837043333333
10523 23 STANDING tBodyGyro-std()-X -0.942011240294118
10524 24 STANDING tBodyGyro-std()-X -0.960738660289855
10525 25 STANDING tBodyGyro-std()-X -0.971357421216216
10526 26 STANDING tBodyGyro-std()-X -0.973785111216216
10527 27 STANDING tBodyGyro-std()-X -0.9699020075
10528 28 STANDING tBodyGyro-std()-X -0.884032232405063
10529 29 STANDING tBodyGyro-std()-X -0.977994819846154
10530 30 STANDING tBodyGyro-std()-X -0.911408517966102
10531 1 WALKING tBodyGyro-std()-X -0.473535485894737
10532 2 WALKING tBodyGyro-std()-X -0.561550255762712
10533 3 WALKING tBodyGyro-std()-X -0.571869560172414
10534 4 WALKING tBodyGyro-std()-X -0.500916659
10535 5 WALKING tBodyGyro-std()-X -0.490877497857143
10536 6 WALKING tBodyGyro-std()-X -0.446020952631579
10537 7 WALKING tBodyGyro-std()-X -0.503313517017544
10538 8 WALKING tBodyGyro-std()-X -0.1992097184375
10539 9 WALKING tBodyGyro-std()-X -0.476163506730769
10540 10 WALKING tBodyGyro-std()-X -0.414205475283019
10541 11 WALKING tBodyGyro-std()-X -0.596346930847458
10542 12 WALKING tBodyGyro-std()-X -0.5462634706
10543 13 WALKING tBodyGyro-std()-X -0.376059914210526
10544 14 WALKING tBodyGyro-std()-X -0.60038822220339
10545 15 WALKING tBodyGyro-std()-X -0.329624620185185
10546 16 WALKING tBodyGyro-std()-X -0.654171847058823
10547 17 WALKING tBodyGyro-std()-X -0.47981351295082
10548 18 WALKING tBodyGyro-std()-X -0.7044397775
10549 19 WALKING tBodyGyro-std()-X -0.0264357957923077
10550 20 WALKING tBodyGyro-std()-X -0.23294061427451
10551 21 WALKING tBodyGyro-std()-X -0.432232883846154
10552 22 WALKING tBodyGyro-std()-X -0.318537865869565
10553 23 WALKING tBodyGyro-std()-X -0.494322648644068
10554 24 WALKING tBodyGyro-std()-X -0.580597373275862
10555 25 WALKING tBodyGyro-std()-X -0.401158753783784
10556 26 WALKING tBodyGyro-std()-X -0.492885711355932
10557 27 WALKING tBodyGyro-std()-X -0.606860248596491
10558 28 WALKING tBodyGyro-std()-X -0.503798624074074
10559 29 WALKING tBodyGyro-std()-X -0.598868670943396
10560 30 WALKING tBodyGyro-std()-X -0.387920593846154
10561 1 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.458030542938775
10562 2 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.320789230008511
10563 3 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.261653414014286
10564 4 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.370244695288889
10565 5 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.46064684487234
10566 6 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.19830385328125
10567 7 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.407744096
10568 8 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.258430885531579
10569 9 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.396429197952381
10570 10 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.304745377026316
10571 11 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.374069023580435
10572 12 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.362143061643478
10573 13 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.417014161553191
10574 14 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.354551638377778
10575 15 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.318692525928571
10576 16 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.45418847106383
10577 17 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.370436868891304
10578 18 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.502473033509091
10579 19 WALKING_DOWNSTAIRS tBodyGyro-std()-X 0.267657219333333
10580 20 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.204939567711111
